,Feature_1,Feature_2,Target
50,0.5858324905389443,0.04622807902789616,0.6874052370890708
51,0.5781692701275893,0.32000922946607824,1.838184539450149
52,0.900484606368814,0.5840676839736219,4.157929642892711
53,0.0221244842259658,0.007654089778916351,-0.27567788852940933
54,0.6785309787586434,0.26395859749324146,2.1182465632627334
55,0.027631803013347778,0.8532590245652968,2.6265445368975358
56,0.5065284248062764,0.5180621803722163,1.7032728451794257
57,0.8041199381110558,0.5633045933279611,2.154262859818079
58,0.7178379869174971,0.006928124453907003,-0.09239849181917603
59,0.022011315947000676,0.479999410001792,3.3479855680820703
60,0.1951129806058567,0.43058149088362174,1.4866448406937796
61,0.21474641846609221,0.24498813266632424,0.35019540979870944
62,0.16058862434516175,0.983795515442677,4.322679588039635
63,0.6459055517914553,0.7501749492944539,5.281036953320922
64,0.6589824878624527,0.748275306855282,3.676769445794587
65,0.3645572803752777,0.219602081753276,1.5533694792268389
66,0.15674502590362827,0.18020223554878378,1.807252359307729
67,0.9911085986253124,0.5543058139514224,2.90760475620999
68,0.4642643987709826,0.09950703369265224,0.9893786893138508
69,0.4322770585599375,0.820936232804873,3.1313848935512056
70,0.3470725189524152,0.9615714295669112,4.18132532374275
71,0.2827865731410657,0.4458955309104513,1.1015626352625938
72,0.936315599038864,0.140035369540237,1.8334082802345382
73,0.1490111242956328,0.6492010938476988,2.114773207333459
74,0.9599580268572507,0.7782510890175312,4.150925595719543
75,0.5668548623440782,0.2951144009131048,1.8932176066561004
76,0.5048295073873018,0.2801549832640501,2.534880166773483
77,0.054100407797978645,0.47848211670264795,1.3940577080594323
78,0.37084986789090346,0.08342457243622081,1.0413236683822735
79,0.06332305179777709,0.8948617685745267,0.45394821996927526
80,0.2936236899539739,0.7713271010127589,2.666835314213375
81,0.5202225460387687,0.6770627374383777,1.9308960671779893
82,0.4795285965638749,0.26535196900759406,1.278060810264599
83,0.32133806429119827,0.6516645880263314,1.886682660036208
84,0.7506104530323742,0.2818426572300361,3.5545486528053667
85,0.6800159985362091,0.904278237867585,3.2500794711212326
86,0.41336066259146786,0.6696861753763356,3.3419975101976904
87,0.9713228367241326,0.8110805747435333,4.23985905438549
88,0.6087599622297067,0.8257994776765819,4.63451408370407
89,0.49945274704449627,0.7129450798280594,2.5980865817835643
90,0.5788746905662389,0.2805599653139821,1.7905365835603941
91,0.5508233060113231,0.3700704632134171,3.0321722309070833
92,0.3516147313450557,0.258585594197421,1.7263447126110696
93,0.6219357027942239,0.6311139630045505,3.445758075810002
94,0.5049978418738166,0.7617052633517126,2.5036589902367536
95,0.2775610803072356,0.24534152932695685,1.874992814425331
96,0.8470199247247419,0.9010574449718635,4.41441818110065
97,0.015350190676280073,0.3656622737569636,2.299985723371283
98,0.6663805428877204,0.027881986181986784,0.5948600102131545
99,0.9390071901201593,0.22221191614881597,2.5555534449993207
100,0.6997535261419799,0.8172605145463074,2.2518469220723167
101,0.3188139682054326,0.7979783779571906,1.4492951805826666
102,0.2985003341120499,0.953445327749384,3.6580591187706744
103,0.4156573791728063,0.6815963266932726,0.32444713479695686
104,0.7643171965218473,0.522441848201847,2.213221312776448
105,0.6944319851065672,0.4012940135882693,3.350554679923272
106,0.04557858504781742,0.843542117102932,3.4105900657345685
107,0.5979569821775348,0.4324723061129775,3.629545722494168
108,0.23039343965821502,0.6699557144190289,2.7281717016536158
109,0.0042167569564627305,0.1819631272399872,0.2608895476246704
110,0.9169352205334986,0.9830504448879909,4.5474928733739794
111,0.1687650300307637,0.25934869504330516,0.8727194441186897
112,0.0017678136080807594,0.3364251338592811,-1.5159658009675936
113,0.8177797047140788,0.5494082320846814,2.870888208797445
114,0.8963181232511389,0.8782097330469879,3.713126193978672
115,0.32267056433374375,0.34502179118198684,0.5667891986674283
116,0.17736728125030032,0.31474811794800683,2.3583984808617906
117,0.10250067492222015,0.03738916782726043,0.5209386822029948
118,0.39567896411343806,0.9120039422124825,3.49975088182362
119,0.6121003108856854,0.8262099697771565,3.6165471436341368
120,0.18783020623823798,0.7847000191780384,3.476762466391121
121,0.6218693299049182,0.41026349163419573,2.0034914693339965
122,0.6027703245878512,0.21526323536085945,2.1022156430116
123,0.5813477765512122,0.22222369162461963,0.38409214300664196
124,0.7441629284228604,0.8194717338770805,5.436265961189301
125,0.10777239667242478,0.5158048252813496,2.6125785323908346
126,0.7252036278903983,0.07148818248021516,2.1465271105466552
127,0.9697564155947402,0.44161064201166833,2.6673905596367122
128,0.1414054670234388,0.5391092466497294,2.380340628335048
129,0.8351285479286914,0.5271742289073442,2.146127594415361
130,0.6303723581597783,0.28207518260999476,0.38232808220245085
131,0.45818387392587134,0.08142365878975433,1.6283139062796268
132,0.10534455716006197,0.8007794238173515,1.7773085803392767
133,0.8962872075216171,0.6423650191530167,2.5787412377284595
134,0.21589398118399972,0.8558819743986854,2.97541473027518
135,0.5375786536820438,0.5217976691710114,3.294547688397949
136,0.6050809531775223,0.9168810830164004,5.424288280774836
137,0.995138691312813,0.6581921922978572,3.8979129738656573
138,0.08148940910807345,0.796096586820836,2.0449555478964494
139,0.18382774021315784,0.6046035871616638,1.9572375239631166
140,0.13976219662080402,0.6864867583791187,1.643777700028893
141,0.8553203437398856,0.19524215078454854,2.5381841092675685
142,0.6144356660100035,0.09345833732769826,1.8977811150324584
143,0.41291588446110605,0.4842145027660989,2.3217458763981313
144,0.1438180040222804,0.4080521179864227,2.2738662909858767
145,0.2751160503316301,0.3813615651971173,0.1686180173212577
146,0.39419224464070834,0.8487653451868625,2.995060399674108
147,0.47131201818248347,0.6825262322507041,1.8391218163820282
148,0.7240128830132292,0.5227465013084397,2.9025755612762767
149,0.2961429898971347,0.1907497039737338,-0.302319055467563
150,0.3396146999646301,0.26093021415705464,1.9563083063972158
151,0.27868525976313285,0.7404476809541752,5.138007134526948
152,0.976219667198507,0.27327336515777356,3.00754440569045
153,0.034952012159140344,0.39755800478406034,1.1038380304798903
154,0.7976059604145557,0.9352823176940922,3.5373511476053565
155,0.5538902265186701,0.27155967681037263,1.9978034778955527
156,0.660717271584957,0.3178462316732452,2.2154814925581943
157,0.2971070087004388,0.8260456670977498,3.3929581758287033
158,0.4125719243641701,0.9489375472297921,0.9832574340850111
159,0.6150108230715631,0.1198541567673671,1.5106247297702466
160,0.5192258220629393,0.035667278875534114,-0.4133884468278537
161,0.32903863829427593,0.056349989265862876,-0.9660544762118924
162,0.2370358341809966,0.8076755848369922,3.527786643140603
163,0.2943550430743238,0.7516382888708201,3.8658664669331753
164,0.7387817733766182,0.5715068879839447,2.957469841511298
165,0.887692309485191,0.33696222986425306,3.7317672364479635
166,0.36362091920334283,0.7943552420015584,0.8543809158095876
167,0.5371420679544563,0.06474082838324557,0.5989495442914217
168,0.9073416109220142,0.46619688394627734,3.768920856438424
169,0.8223853363622735,0.6574111998565748,4.340866730270339
170,0.7871288604821672,0.5933849422480568,1.353995793662195
171,0.07423265219821462,0.670800472304563,1.8995115168463759
172,0.49849528352611217,0.9945952920279952,3.9447966318724745
173,0.08553513565616244,0.1292165126724858,0.6805043122311448
174,0.8480708930952566,0.26679230650950225,2.8662579198648377
175,0.0759929686263946,0.8527799730928333,2.7785376378719144
176,0.5550899401093404,0.9833279961262228,2.782742000570658
177,0.9133288994644356,0.23578990978677217,2.3890477711563816
178,0.13982472788747624,0.24982554882557428,1.526882254692648
179,0.7018440118368859,0.04733886198073489,1.5267355315816007
180,0.3662933920247706,0.32795334741236504,2.1075180362337047
181,0.30333384639614247,0.7899419791767421,2.004265358114849
182,0.6492348888758673,0.12839651417524345,2.797503522245715
183,0.5003682066712918,0.30242203010403634,1.0072795828634373
184,0.7089479273141055,0.469658936934395,1.6116603597375871
185,0.6624972805183791,0.10292544569773932,1.7071342086844412
186,0.0038115465270761595,0.015057717361123157,0.20008666459350044
187,0.5589361348931123,0.36173341953692784,1.7671182861097017
188,0.11006489097673089,0.20978574042721332,0.6307527195842334
189,0.4668990085244209,0.7789732092368458,3.5144228164914857
190,0.34610899622154145,0.6379412259380871,4.5982713311001335
191,0.24165928743331533,0.18672768099295267,0.12194191461068327
192,0.127260298370525,0.8838536943829529,4.097790928430804
193,0.5834744837280396,0.6999487611599174,4.042786007214272
194,0.7484443537201733,0.3643929361331856,1.254618629006245
195,0.08202692578153026,0.8684161455372592,4.531971386478707
196,0.036457889859431325,0.3302322519544788,-0.8353758887018174
197,0.27010076590522414,0.7949250975560466,2.7910900138532835
198,0.7547549206928045,0.9177535867663581,3.9809023690601077
199,0.1851811379476872,0.9226257992586891,0.8563308365299473
200,0.3584981113572343,0.2891889269303689,0.5347778848180127
201,0.18949301978538924,0.3532801648291093,-0.3455270592217099
202,0.9835545035105053,0.8722239314914606,4.25480423655291
203,0.9962563163476964,0.1155255454512717,3.2329764001189627
204,0.6572509204343333,0.816856594332067,4.906001909036501
205,0.1427221502218441,0.3129592261298323,-1.1279244945115483
206,0.8743712264241742,0.9604512101179956,2.014497978266405
207,0.09329353979681021,0.1764692129397103,1.7917727809550952
208,0.11051385482980325,0.33697848847108447,-1.6524199924710563
209,0.6759208901469362,0.6446886467551719,2.214917684920822
210,0.6162639092152447,0.8247872905449128,2.5672850862783365
211,0.36070669358352825,0.3336967957904433,0.9007283391425595
212,0.5418457463383468,0.44794740959601853,3.107628849753096
213,0.5472841485994852,0.7458290579293584,3.1361229129061567
214,0.7411539080123104,0.35670162416014595,3.395853967056224
215,0.908776400568107,0.08484984989629507,1.6876689736782564
216,0.774021647448893,0.46399735569286216,2.073638063463719
217,0.2551718689383047,0.9767467760828968,3.313899047524865
218,0.7543516750602531,0.008161839298409634,1.9104534557689572
219,0.6393013439042945,0.3322740674393735,3.4855461128657534
220,0.7113634498294573,0.02152267958266374,3.0847865478881022
221,0.995019375604765,0.7535259969123106,5.231159252897944
222,0.4080558625059635,0.7239977768871152,2.231977133946489
223,0.1529314735489563,0.009286105161739222,-0.11539984273412984
224,0.8432465824470928,0.646916896785148,5.103703394155543
225,0.5239836604330502,0.4143526539669381,1.6923945730297794
226,0.10407663783472265,0.5971755878639989,0.7753550589542362
227,0.22659663114976558,0.04856645439576379,-0.2709082720177002
228,0.8129047354121596,0.7677836351576227,4.0570755280703406
229,0.9312021941078176,0.6256169157288402,2.0113576966820332
230,0.19165164792723677,0.10621979824094141,0.817364336454367
231,0.4425578972023848,0.6521712459115705,3.8941533787486105
232,0.42268019817875957,0.7938886251141748,3.8381790497517008
233,0.1312790797494493,0.36920332975629677,0.3018253577556451
234,0.27481696651243126,0.3301156226447941,1.9342382657938715
235,0.008217621750126414,0.05701806262349807,0.9052171466576325
236,0.42395521678801007,0.29422784716925166,3.3642286047345165
237,0.3056980812711827,0.3740662648730725,1.5394441488428405
238,0.922873453866844,0.8767779266905548,5.081584030428692
239,0.35310085713647743,0.33931742125938336,2.0352350693364887
240,0.3481013226564057,0.6458009894089977,3.3961821893195636
241,0.699078872264209,0.4637560723915667,2.049388151749198
242,0.2268571929334382,0.5409748857930278,1.9316622802632157
243,0.5514341112910025,0.10487334880987997,2.61492475909676
244,0.987067041566147,0.735737127522347,1.1903474448953673
245,0.4880486401761278,0.11336594122097277,0.24663122164444795
246,0.8856493458880922,0.3629033407566038,2.3369015275971967
247,0.7381451959394113,0.10957649791086721,0.9908369194374695
248,0.9406902128990835,0.03634325702540975,1.4540767129779053
249,0.4956852080689348,0.08044246396298782,2.8936781232491544
250,0.43700749003871786,0.5251603920958593,2.6863256092368064
251,0.7963620324161773,0.6232357810222706,4.482020394950842
252,0.02898215352178113,0.9067561344625087,3.311475122680043
253,0.8275026440744949,0.7346836190977523,4.760906167505243
254,0.979376462518855,0.6522403041005752,3.7641674039544175
255,0.8010982858102992,0.1431137147688588,1.1386426375224077
256,0.15998718255402355,0.8345533754993983,1.0797551480584744
257,0.054263659217848814,0.6782346717130368,2.5402197619892566
258,0.7873862937717888,0.821102449877333,2.846461922904763
259,0.1507488021791109,0.010029759021389584,1.1759598291641888
260,0.27492619108144445,0.44450556578247946,1.185541484283188
261,0.8061452754980436,0.8124263101726348,4.438273678193707
262,0.34255251874258974,0.7544026668749976,2.1129329801869368
263,0.7586586634259425,0.0006358522108821374,2.547553818913672
264,0.20078201278218533,0.08129363069053663,-0.162090658393105
265,0.9409624381180536,0.32295731339231903,3.7321679579457947
266,0.7082828615313685,0.08933946087109534,0.8919906696014205
267,0.5938546255953624,0.10244046543635976,2.402459114686474
268,0.6293926217754121,0.48005233255781765,1.9584238898268813
269,0.14895511391161398,0.6097154237903393,1.8092140893487638
270,0.7928665861043929,0.9817598387832824,3.9029301926883098
271,0.5517632371014798,0.9579795302759916,4.846347396191281
272,0.4508841797622427,0.009492572236881713,0.994599658699745
273,0.527292539113482,0.08166912886284228,0.5007769283846174
274,0.16703369108986577,0.43569557541121884,2.4739263824332984
275,0.506863731861281,0.7992559209220577,3.7415895161377852
276,0.5079436719193562,0.6659709448528106,3.0897330738828686
277,0.6495290297708242,0.8162539373380011,4.233877425587961
278,0.8049128428674064,0.2605685066314236,3.421302961975441
279,0.3709760819155923,0.7386771394685249,0.7391821219406061
280,0.3209479921904651,0.1558251883604661,2.028633788182026
281,0.726497987434403,0.841786120223356,3.762291188912009
282,0.8641039100108715,0.9107912386497329,5.770291874266897
283,0.5827032295383948,0.8986814897945072,4.256659216703611
284,0.6404328801667493,0.13719110874243035,1.5432902630010197
285,0.5099641434299892,0.5494434278107407,2.890435038442304
286,0.47023542194001433,0.47916545565803415,2.2447092095528753
287,0.44901246875308876,0.9841557582018768,5.412534652642172
288,0.14013357129924975,0.12486431689491762,2.465330869829724
289,0.6816403721304531,0.6802175512062882,3.3791517171376317
290,0.8687853646131738,0.3896831774147238,3.496556378074385
291,0.08202687439045442,0.7499321195607139,1.7331486987915565
292,0.5346042973242751,0.6014340166128104,3.5787927559221173
293,0.5799415742811683,0.04841227078552446,1.4815868241863164
294,0.4862616756577556,0.10005382556901055,2.477662211355929
295,0.8379490437227857,0.7177234183206181,3.821426528582569
296,0.8710523630836726,0.27439218141878274,2.624032062216507
297,0.49511266461447623,0.8676849176701964,3.687803319168103
298,0.6017659466865908,0.8924038823929658,3.2770667981343164
299,0.6450764540253053,0.7972689964282563,4.895115715189949
300,0.5204528465357087,0.691730099328475,3.074121984255844
301,0.23346491374817724,0.9048113647992786,1.5943420643071662
302,0.03543243632561477,0.7365066374458782,3.429434465879865
303,0.4863542954505692,0.6895699405975232,5.0569193927949545
304,0.48401765883954884,0.8553325310681438,3.82160862477174
305,0.7427010444852953,0.38532263822052226,2.3871636112365784
306,0.5254960168668891,0.08572939506157085,1.678688894902229
307,0.42144132937157275,0.030262236442630708,0.7963208161160534
308,0.2993150373936866,0.8673742283493348,3.2890845631874828
309,0.289048082315554,0.0025745344307774864,1.9469785983475234
310,0.9597659525233341,0.2929225472350203,2.68124757697208
311,0.9139823884498102,0.3159443866288092,3.7809395560969383
312,0.32786586064241197,0.40698579073786545,2.8702649279281123
313,0.7188674445406653,0.7866343637632298,3.5881607050189985
314,0.41680885962975955,0.2261056940839723,0.22096172908290268
315,0.15343013679336648,0.5589113755323447,2.770089880738649
316,0.9210882719242496,0.35347006379832757,3.125488029944583
317,0.9694262125951134,0.7184597050308708,4.178142023730563
318,0.022173021744506527,0.6032082277530615,0.5800719935985652
319,0.18693530682238135,0.648168118505596,1.9835364783117728
320,0.6297520326860119,0.7308805842563744,5.213550172963473
321,0.5998330259102137,0.10802688407757277,-0.8688013080886154
322,0.22359392018832946,0.6608603182269474,1.108897917814961
323,0.16858743929579378,0.9636261403749155,3.5511025637909803
324,0.8334568662664638,0.15559485712046628,2.3471830132887086
325,0.22516931571420684,0.3171906317970271,0.7002100604390331
326,0.9699127179505129,0.6305847585301371,3.610875353181622
327,0.22017528513476303,0.2183148585730912,2.85030953826993
328,0.22340873720967824,0.7523100089359535,2.1889137866136643
329,0.2735675677157925,0.8765675688642813,3.1143701513614452
330,0.15486914269292373,0.06392037160768349,1.0443263162881957
331,0.6035990389668919,0.43985162166187863,3.923203574014819
332,0.3219356499949366,0.3741244466803446,0.44813567625944195
333,0.9987196472262395,0.2466964204015839,3.849536544365429
334,0.6328934301276918,0.9315092316341118,3.4719918658978086
335,0.15238565429684092,0.004182999819010491,-0.7590158537904886
336,0.9160496234581473,0.11339780210208306,2.4049824631368892
337,0.5028049942548716,0.39588041227943727,2.29865848517945
338,0.7792278553729445,0.5836725258193812,2.6256942976274393
339,0.7889887577261724,0.36459584959906277,3.5417950191285295
340,0.32193311457802465,0.40960653563655636,1.6560487432529352
341,0.7721116806967216,0.19351701138763444,3.4532028058932145
342,0.3376582246529646,0.5459122480999627,2.145100051629327
343,0.25842177132209165,0.29020596941354404,2.1352530410572848
344,0.27423630758748196,0.22120823047403826,0.9813063525031763
345,0.9390131647591831,0.6152809609703583,3.319401391203166
346,0.17361263148179928,0.5714875169536083,1.1609960298288757
347,0.5203119559512979,0.1994517447029951,3.1695607930556684
348,0.6960141884311,0.3707603726586187,2.310029981919149
349,0.6516122031843167,0.7797896049371028,5.295947968423849
350,0.1084943762139462,0.19507553358521523,0.8150695883121006
351,0.0810312961666958,0.4377265766630516,2.153898605030042
352,0.3129608685491626,0.33620614634475765,3.243525436452374
353,0.6118013243139683,0.08806896455943203,3.429020741550506
354,0.9348096662661839,0.9238284649674877,6.216891414560318
355,0.19531697989404306,0.813319195091925,3.2702877467727536
356,0.7849187157685766,0.5943197400649028,3.324231078278026
357,0.7574330928873659,0.09549779447348528,1.270099391875945
358,0.45334799605015197,0.5117209695245337,2.5906673564024256
359,0.22373906501334384,0.04907809493957416,-0.7217731600023976
360,0.8899479801271176,0.029066735126970777,2.365579587401945
361,0.8207708773199888,0.3576116114338145,3.122282610236738
362,0.448541881927613,0.05428458839502592,0.6901786222126114
363,0.7547920891658207,0.6574416683978004,2.916693981483068
364,0.8967920067476395,0.4199209057379846,4.307828036511354
365,0.8053147935536862,0.09523079565793613,2.1668153885755848
366,0.3240114655834353,0.664665518301934,2.6349881814425347
367,0.6552831495889233,0.30462168193092887,2.526176153245719
368,0.8910000472596776,0.48924395338883575,3.319144793421292
369,0.10396053425987384,0.3042367804700359,-0.5249500931648985
370,0.8921221568547997,0.9550573932569186,3.6031774217740598
371,0.39164574539697883,0.28010167252711216,1.524501659147494
372,0.5679622938354841,0.7889556010900021,3.528102948165611
373,0.6181075035461117,0.05811047892450916,1.7543219429764294
374,0.7467449315537691,0.06639406826359617,-0.5607092201559694
375,0.5840626639229528,0.7148696657180076,1.4059318099891378
376,0.09018057302253901,0.3569831831516862,0.9287274755983974
377,0.016412534277202573,0.9279610795839424,2.497208032016955
378,0.044460489164516837,0.6552499860403844,2.4190820999973233
379,0.5709879512994205,0.3335259825687107,-1.0899708217016042
380,0.32353452983969755,0.3665441152629255,1.4806298743330135
381,0.5879482107561799,0.04548763459421146,2.184829693275926
382,0.45235606373079873,0.6347837516083418,2.510467364349015
383,0.43831248413478063,0.3294130966664587,0.9946064702517837
384,0.2237110298044901,0.08120745961635101,0.7576459054352006
385,0.19252079903089114,0.8227537390518183,3.9864993564091256
386,0.7549726445654141,0.39333850851215124,2.6729602887717823
387,0.057027826843787044,0.37259830169482355,0.5000487425042351
388,0.5266319900331298,0.5303343021826223,4.12153218736099
389,0.60111536442003,0.910999897221228,4.350357864988547
390,0.4380371305580446,0.6107274641030038,1.9126400771638443
391,0.23172923641338294,0.6479170274559564,1.3113440953122992
392,0.9671902159430706,0.06807449615420524,1.0071291088961751
393,0.37314915002441384,0.6798563303411369,1.3237708448108922
394,0.6721272140980575,0.46790193080282094,1.9086305480210495
395,0.14663659715658717,0.9369657207976031,1.6836703388581717
396,0.47902788107809813,0.23104523645613462,0.7306501660589096
397,0.29755322202963674,0.4507386174459884,0.7446529053950404
398,0.9700797458923334,0.5765643341812094,4.955698408337383
399,0.6207008325098415,0.42822852289935043,2.9586279882939364
400,0.10156854732090359,0.7240302025367036,2.432272023683702
401,0.7994321585635747,0.16227838056997623,1.9760696200932053
402,0.46263848619360115,0.07912385722869508,1.0036525809881676
403,0.597349104542424,0.993228217396863,3.8639326498436457
404,0.451875741258542,0.1845997898427173,1.5903806457609173
405,0.5160937757754588,0.8243746843768588,3.783322755728704
406,0.09614039311565559,0.3634980700927638,2.2254089350396367
407,0.1689339353846887,0.686290847707003,2.197556749275599
408,0.09164513495463833,0.47447722849418505,2.092841604125151
409,0.16967174908328508,0.5159322327655127,2.303178783454192
410,0.4936797742720278,0.39349891507609625,3.3032483838518836
411,0.17763306507477805,0.9999278887404104,4.087566338003949
412,0.7202298664452956,0.10914051628192933,1.494405953767666
413,0.6092720073612831,0.3246226094069431,-0.06089553305993389
414,0.2933986642732668,0.8204236881557734,3.204860127279786
415,0.6616934942544257,0.4523556360839448,4.21443592262128
416,0.9486368359514129,0.012777702671161517,-0.15359181166093205
417,0.9023052548815927,0.5295751376585459,4.361080859241106
418,0.2829838639773834,0.2731959007861693,2.3447473604472404
419,0.6744553221690247,0.7186008175105689,4.13148219376016
420,0.10545129907081374,0.11344331411414799,-0.8072073426898199
421,0.9362858956728258,0.05150823512446423,2.797329958328521
422,0.8951560818466534,0.15571650932059888,2.57642267281453
423,0.2031648137644595,0.6123391494421445,2.6215750201656705
424,0.24748289237726828,0.8564109793395377,4.501333442246651
425,0.13008320781100935,0.6370199984658068,0.9358182128215453
426,0.8067174306616172,0.5057004550645854,3.478422009007
427,0.7468188224405028,0.03011823231941413,2.0805065988826916
428,0.7050121847280918,0.5704119050696883,2.646306553907143
429,0.3529193012848576,0.5045312956880187,3.2197529780972705
430,0.12211241261842487,0.735068619641157,2.9262646491727358
431,0.6829295044780184,0.8608729401516333,2.7846935668253465
432,0.7974551871108145,0.654414777069905,4.015659632418055
433,0.20924320249162942,0.9931927052022888,2.404583295223941
434,0.5445438746542477,0.48934187794714157,2.298010894745034
435,0.8339980857049989,0.5019116319480351,3.7516530598889792
436,0.7966273351853093,0.8120243996364293,4.246628366442092
437,0.6031313933921818,0.8650067822547763,2.8852136835584994
438,0.8097716248184228,0.5364795785686405,1.8064982282269069
439,0.6132513071011206,0.7258719142788135,5.097240442981971
440,0.1895827103212433,0.8169017802874307,2.7809480973284324
441,0.09845896480727134,0.16016554411735762,1.509489375386702
442,0.16748172761623803,0.5600672586109903,3.076232251664626
443,0.8161341428971459,0.8617291366237158,5.812986279503809
444,0.3039469231681511,0.026375615147272713,1.8451713118000241
445,0.794340366641806,0.508076115341877,1.5361754975833226
446,0.18977758193084315,0.5652944135295761,1.2056752514367788
447,0.3211876340857601,0.6145580992378141,3.7058852034473766
448,0.10072246232729931,0.43364277215474367,0.5295941492493078
449,0.051164716154717405,0.5696813761625557,1.461639237133204
450,0.5834731108665627,0.2932352224610143,0.04147386146103216
451,0.6236662134393249,0.30458569327021945,1.1289687478151758
452,0.6750251438696552,0.9262199309500777,5.7892957909270475
453,0.32746743783005394,0.3592736524184853,3.3500543929413586
454,0.5594208693906251,0.2054263439252746,2.0870443805395236
455,0.4461829361225583,0.5515956979147809,3.601723853311716
456,0.1787073337590792,0.7134184199610698,2.2366246354268227
457,0.7653420419366994,0.5285166469205962,5.422683302883009
458,0.31577982411062255,0.05242371738442986,-1.2702625027641963
459,0.4030144740267173,0.2108814886804955,0.5048329015470295
460,0.2531254182948264,0.0333832715484802,-0.03740426860076418
461,0.0982734405054031,0.8568693037039543,2.9811212433394227
462,0.71135785334067,0.09381662766528309,2.0658737692366755
463,0.5450627037041547,0.8257004352378133,3.633500366703806
464,0.8148898804263901,0.5343922743644105,3.755607028550825
465,0.16223712827789827,0.32302872346379363,1.1325185810137812
466,0.46907753052306045,0.8720043791621634,3.8886871113934895
467,0.7391500532444392,0.935418697037225,4.3878434987828765
468,0.5048410179238687,0.9330464949185898,6.59980343634521
469,0.6213090743073241,0.7466725730540035,4.18641090994425
470,0.2512028192762368,0.16352492636986238,-0.7201613643229843
471,0.8399968729702914,0.7099625251972498,3.605467296249282
472,0.4003918724669657,0.5407523416913814,1.796623572330925
473,0.6955175610444317,0.4764956443847326,2.3172661767307257
474,0.023797875426323167,0.44717458509949815,1.584663476998889
475,0.12771446718143786,0.46843817007221433,1.24582901712846
476,0.3717117368036075,0.37092717288820476,0.9452539678382621
477,0.9480790201365918,0.6627148087617692,4.307330309128996
478,0.8572292764196976,0.5092751341096754,3.3644249097536236
479,0.9631618676319332,0.18405618171745053,2.135501041420889
480,0.038932809355485154,0.26624957961022,0.9528447103182973
481,0.07709392476892019,0.9412422484213679,2.336321435496019
482,0.7816270921987907,0.3001943970266947,2.2669331632119554
483,0.04713548603479267,0.35455519649440337,1.2735089745434602
484,0.68906898793068,0.5889687305017619,2.302794709333089
485,0.8867429114195987,0.44776981017914097,4.311781969017108
486,0.7908376783078943,0.10978149820583039,1.6870985169320742
487,0.5634277130020338,0.12458944810249017,2.894639268060745
488,0.3127201420613539,0.7355581494793169,4.068459992495829
